Date,Price,Open,High,Low,Vol.,Change %,log return,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD,Vol2_5D_SD minus Vol_20D_SD,SPX_Price,SPX and HSI 比例,input1 動能差,input 5,SHComp_input 3 Price,SHComp_Vol.,SHComp_Change %,CNH input 2 Price,Change %,input 7 deviation,US10yT_input 4 Price,US10yT_Change %,label 1 N+1到N+5天短期(5D)vol of vol 的標準化平均減 N到N-4短期(5D)vol of vol 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 (Ken)
2013/2/5,23148.53,23406.99,23406.99,23104.27,2.49,-0.0227,-0.022911079,0.177173384,1.783957966,0.1067571337,,0.7973049839,1.746454696,,,,1495.71,15.47661646,263.1860049,15.71230917,2433.13,15.08,0.0021,,,,1.957,-0.0336,0.5028313619,-0.0222873942,0.0673127741
2013/2/6,23256.93,23292.43,23355.37,23204.05,1.65,0.0047,0.0046718725,0.1682105824,1.016131172,0.1067802412,,0.9188607114,1.265184797,,,,1511.29,15.38879368,132.7256844,15.63030825,2434.48,11.66,0.0006,,,,2.005,0.0245,0.1761591355,-0.0319116443,0.0269048569
2013/2/7,23177,23259.82,23298.13,23134.78,2.02,-0.0034,-0.0034427445,0.1683937303,0.6789075662,0.1052196943,,0.9125996276,0.8258109942,,,,1512.12,15.32748724,92.70269875,15.53599718,2418.53,12,-0.0066,,,,1.964,-0.0204,-0.3494610064,-0.0440000871,-0.0049707958
2013/2/8,23215.16,23101.09,23267.2,23101.09,1.83,0.0016,0.0016451059,0.1721645063,0.4601505835,0.1046129553,,0.7565904212,0.1218682086,,,,1509.39,15.38049146,-80.00404016,15.44519317,2432.4,10.91,0.0057,,,,1.959,-0.0025,-0.5758314114,-0.0580118611,-0.0360807545
2013/2/14,23413.25,23460.31,23469.26,23300.6,1.53,0.0085,0.0084965879,0.1955303956,1.694247005,0.1065942267,,0.1802334973,-1.74023946,,,,1520.33,15.4001105,-29.82742346,15.39469987,2421.56,11.62,-0.0045,,,,1.95,-0.0046,-0.3984343463,-0.090019353,-0.0707834771
2013/2/15,23444.56,23315.41,23446.77,23284.05,1.06,0.0013,0.0013363836,0.070130734,-1.739693174,0.1065682123,,0.7733823373,0.2134487625,,,,1521.38,15.41006192,-15.13988397,15.38138896,2382.91,12.35,-0.016,,,,1.998,-0.0148,-0.3720224534,0.0500875385,-0.0346677172
2013/2/18,23381.94,23477.49,23477.49,23309.55,1.03,-0.0027,-0.0026745555,0.0752753239,-1.034191115,0.1069631258,,0.936693256,0.7300383893,,,,1519.79,15.38498082,38.11800155,15.38062639,2421.56,11.62,-0.0045,,,,2.005,0.0035,-0.6563958752,0.0603825456,-0.0006410685
2013/2/19,23143.91,23368.22,23454.19,23139.08,1.43,-0.0102,-0.0102322505,0.1088672562,-0.2729748417,0.1130318192,,0.9029174684,0.629809678,,,,1519.79,15.2283605,238.03,15.36080104,2382.91,12.35,-0.016,,,,2.028,0.0248,-0.9580197483,0.0371100649,0.0215836779
2013/2/20,23307.41,23310.93,23310.93,23163.86,1.56,0.0071,0.0070396568,0.1209595166,0.1351544956,0.1082733083,,0.7994978786,0.2623282548,,,,1530.94,15.22424785,6.296219543,15.32955232,2397.18,11.03,0.006,,,,2.028,0.0115,-1.289685766,0.0288831062,0.0356899775
2013/2/21,22906.67,23026.18,23026.18,22828.17,2.06,-0.0172,-0.0173432012,0.1523223823,1.379314161,0.1234488956,,0.53875107,-1.60871758,,,,1511.95,15.15041503,111.6315334,15.27961322,2325.95,14.41,-0.0297,,,,2.01,-0.0089,-0.9461942324,0.0055323649,0.0523437045
2013/2/22,22782.44,22840.32,22850.25,22674.59,1.62,-0.0054,-0.0054380707,0.1436668836,0.7679020196,0.1230895076,,0.4847430419,-1.187497706,,,,1502.42,15.16382902,-20.15345521,15.23036664,2314.16,9.7,-0.0051,,,,1.974,-0.0179,-0.2187449873,0.0242211913,0.0476698024
2013/2/25,22820.08,22852.89,22876.03,22777.63,1.07,0.0017,0.0016507863,0.1524733091,0.8519231975,0.1237019937,,0.3133343805,-1.226975127,,,,1515.6,15.05679599,162.2192665,15.16472968,2325.82,8.84,0.005,,,,1.962,-0.0061,0.6846708992,0.0296426081,0.0464580476
2013/2/26,22519.69,22639.97,22769.07,22510.76,1.52,-0.0132,-0.0132508125,0.160464514,0.9534117174,0.1302434948,,0.2412148423,-1.074311004,,,,1487.85,15.13572605,-117.4360887,15.14620279,2293.34,11.76,-0.014,,,,1.865,-0.0494,1.394840996,0.0300135057,0.0445006986
2013/2/27,22577.01,22656.4,22656.4,22445.34,1.68,0.0025,0.0025420942,0.1402860251,-1.196064641,0.1313013758,,0.1268378654,-1.255541787,,,,1496.94,15.0821075,80.26374977,15.11777472,2313.22,9.78,0.0087,,,,1.886,0.0113,1.665191652,0.0647268967,0.055170299
2013/2/28,23020.27,22826.42,23031.69,22734.84,2.11,0.0196,0.0194430003,0.192383004,1.656490371,0.1509719437,,0.3308918028,0.2402619669,,,,1515.99,15.18497483,-155.9458521,15.12468668,2365.59,12.7,0.0226,,,,1.9,0.0074,1.354403336,0.0031645066,0.0376927635
2013/3/1,22880.22,22957.09,23015.68,22868.69,2.07,-0.0061,-0.0061023503,0.1938335223,1.075527635,0.1518576077,,0.3829480492,1.048802051,,,,1514.68,15.10564608,120.157683,15.11305009,2359.51,12.03,-0.0026,,,,1.881,-0.01,0.7928754327,-0.0016003712,0.0243450762
2013/3/4,22537.81,22866.51,22866.51,22466.08,2.17,-0.015,-0.0150784386,0.2236125203,1.283180907,0.1553055639,1.764104368,0.5133634315,1.333090788,0.3546059579,,,1518.2,14.84508629,395.5818742,15.07070815,2273.4,16.17,-0.0365,,,,1.845,-0.0191,0.2744378989,-0.0553525556,-0.0138559525
2013/3/5,22560.5,22621.6,22661.49,22523.69,1.84,0.001,0.0010062462,0.2022750267,0.3842046984,0.1558090707,1.613218534,0.4874268348,0.7724187969,0.3730908657,,,1525.2,14.79183058,81.225604,15.00192906,2326.31,13.11,0.0233,,,,1.879,0.0184,-0.1032359848,-0.0460285007,-0.0342314937
2013/3/6,22777.84,22750.58,22808.81,22664.94,1.76,0.0096,0.009587544,0.2129605355,0.6003118563,0.1615339533,1.70706413,0.2101648595,-1.421658547,0.364867921,,,1539.79,14.7928224,-1.527191844,14.94407204,2347.18,14.13,0.009,,,,1.898,0.0101,0.0393654939,-0.0649562377,-0.0570086239
2013/3/7,22771.44,22729.29,22843.73,22656.37,1.28,-0.0003,-0.0002810143,0.1450559483,-1.662748865,0.1616469017,1.619201251,0.4820503689,0.5352999344,0.3427580306,,,1541.46,14.77264412,31.1040134,14.86160589,2324.29,13.98,-0.0098,,,,1.939,0.0216,-0.247360464,0.0089276535,-0.0415639089
2013/3/8,23091.95,22839.27,23220.52,22839.27,1.85,0.0141,0.0139769528,0.1772617247,-0.4755254169,0.150933066,1.015372829,0.4997924759,0.4774622906,0.3445569892,,,1544.26,14.9534081,-279.1465965,14.8311583,2318.61,9.88,-0.0024,,,,1.995,0.0289,-0.3103325257,-0.0366201121,-0.0515915384
2013/3/11,23090.82,23131.44,23246.29,23064.93,1.29,0,-0.000048936,0.1037465882,-1.448313375,0.1498707225,0.8741191648,0.7071108501,1.300969034,0.3418156553,,,1551.18,14.88597068,104.6075841,14.83933518,2310.59,8.41,-0.0035,,,,2.049,0.0271,-0.7795875621,0.0446529017,-0.0198604747
2013/3/12,22890.6,23133,23262.02,22879.18,1.56,-0.0087,-0.00870879,0.142207833,-0.3420848795,0.1524516161,0.9008488769,0.6514679697,0.7307791792,0.3355378054,,,1556.22,14.70910283,275.2452922,14.82278963,2286.6,11.77,-0.0104,,,,2.061,0.0059,-1.120610084,0.0079822811,-0.0060564119
2013/3/13,22556.65,22901.12,22901.12,22487.33,1.82,-0.0146,-0.0146964232,0.1717493951,0.8119627167,0.160073895,1.148835658,0.4642352723,-0.8747679138,0.3301151236,,,1552.48,14.52943033,278.9379554,14.77011121,2263.97,9.1,-0.0099,,,,2.019,-0.0204,-1.167513163,-0.0207632625,0.0029818348
2013/3/14,22619.18,22484.25,22655.88,22305.54,1.93,0.0028,0.0027682962,0.1749524676,0.6664667867,0.1566123111,0.8944452168,0.4994553864,-0.6032918878,0.3181821029,,,1554.52,14.55058796,-32.88996213,14.72569998,2270.28,8.03,0.0028,,,,2.023,0.002,-0.9329600676,-0.0249555529,-0.003986687
2013/3/15,22533.11,22705.92,22799.67,22494.04,2.91,-0.0038,-0.0038124358,0.1105517795,-0.9058003581,0.1563435269,0.8025047201,0.5273361719,-0.4087377778,0.3000875968,,,1563.23,14.41445597,212.8056212,14.61790955,2278.4,11.65,0.0036,,,,2.037,0.0069,-1.030783658,0.0514034395,0.0213136063
2013/3/18,22083.36,22185.32,22185.32,21997.72,2.25,-0.02,-0.0201613993,0.1425359747,-0.2234046258,0.1691662023,1.376413539,0.4166449979,-1.077427901,0.28698004,,,1560.7,14.1496508,413.2814264,14.47064558,2240.02,9.31,-0.0168,,,,1.991,-0.0226,-0.1175385903,0.0103676141,0.0045040988
2013/3/19,22041.86,22138.1,22218.85,22030.66,1.66,-0.0019,-0.001881011,0.1511609534,0.0373075453,0.1669195664,1.161572458,0.4130959572,-1.01597305,0.2725330624,,,1552.1,14.20131435,-80.18699686,14.36908788,2257.43,8.76,0.0078,,,,1.955,-0.0181,0.7081992389,-0.0099846775,-0.0090138382
2013/3/20,22256.44,21990.04,22302.5,21975.9,1.77,0.0097,0.0096880322,0.175729488,0.9200575852,0.1691639355,1.256590625,0.4269173971,-0.5623926746,0.2418167945,,,1548.34,14.37438805,-267.9769419,14.33807943,2317.37,13.12,0.0266,,,,1.904,-0.0261,0.9610724495,-0.0537224356,-0.0289790802
2013/3/21,22225.88,22285.81,22403.79,22179.5,1.62,-0.0014,-0.0013740293,0.1700063781,0.7736852515,0.1595626312,0.5521425253,0.4105550451,-0.5691182311,0.2223779947,,,1558.71,14.25915019,179.6224041,14.27979187,2324.24,11.92,0.003,,,,1.958,0.0284,1.096966852,-0.0613607668,-0.0413513035
2013/3/22,22115.3,22186.24,22232.07,22033.18,1.52,-0.005,-0.004987699,0.1703433007,0.5863731562,0.1594234739,0.4682140324,0.2270852075,-1.784055798,0.1959277079,,,1545.8,14.30670203,-73.50562901,14.25824109,2328.28,10.12,0.0017,,,,1.915,-0.022,1.392524615,-0.077673061,-0.0692849792
2013/3/25,22251.15,22327.53,22351.08,22201.06,1.54,0.0061,0.006124016,0.0972778237,-1.713604711,0.1613696853,0.5713087684,0.5153064994,1.110400501,0.1623175636,,,1556.89,14.29205018,22.81132553,14.28672096,2326.71,9.7,-0.0007,,,,1.927,0.0063,0.5174384802,-0.0068902943,-0.0625160594
2013/3/26,22311.08,22208.06,22346.27,22088.56,1.73,0.0027,0.0026897234,0.0925243886,-1.149140931,0.1554754051,-0.1579518474,0.6720888147,1.365963866,0.132081762,,,1551.69,14.37856788,-134.2486609,14.32217167,2297.67,10.44,-0.0125,,,,1.92,-0.0036,0.0094857163,0.0225456021,-0.0261062852
2013/3/27,22464.82,22385.47,22529.37,22366.02,1.67,0.0069,0.006867114,0.0798833711,-0.9481272648,0.1573319008,-0.1316332308,0.7052773777,1.014348618,0.0915626774,,,1563.77,14.36580827,19.95310004,14.32045571,2301.26,9.63,0.0016,,,,1.911,-0.0047,-0.2907331132,0.058267637,0.0161439557
2013/3/28,22299.63,22390.35,22390.35,22132.33,2.2,-0.0074,-0.0073804436,0.1031991723,-0.1532437595,0.1407392671,-2.478319432,0.5641961484,0.1445274373,0.1078677131,,,1562.85,14.26856704,151.9734564,14.32233908,2236.3,12.77,-0.0282,,,,1.845,-0.0345,-0.28368489,0.0578649671,0.0524185281
2013/4/2,22367.82,22203.93,22449.46,22203.93,1.52,0.0031,0.0030532324,0.090466443,-0.2542733178,0.1405983885,-2.132186307,0.1375849771,-1.681585001,0.1222361759,-1.469242898,-0.2123421028,1562.17,14.31842885,-77.89262559,14.32468445,2227.74,8.97,-0.003,,,,1.852,0.0038,0.0988089595,0.0982347686,0.0960309718
2013/4/3,22337.49,22527.12,22527.12,22283.16,1.24,-0.0014,-0.001356886,0.085864272,-0.5227297754,0.1306298734,-2.591828028,0.1373644444,-1.077201772,0.154057231,-1.026276803,-0.0509249689,1570.25,14.22543544,146.0229051,14.3113615,2225.3,8.18,-0.0011,,,,1.862,0.0147,0.39999238,0.1322071693,0.1276839119
2013/4/5,21726.9,22230.93,22230.93,21703.28,2.32,-0.0273,-0.0277153086,0.2159366949,1.768542741,0.1623315084,0.6340167897,0.9053834284,1.208136963,0.1558018376,-0.9149202099,2.123057173,1559.98,13.92767856,464.494778,14.22118363,2211.59,8.63,-0.0062,,,,1.816,-0.0247,0.3362296151,-0.0287823962,0.0720843081
2013/4/8,21718.05,21733.78,21772.23,21612.05,1.36,-0.0004,-0.0004074121,0.1952884585,0.9165588207,0.1567456842,0.0900209648,0.9896025048,1.089995763,0.1545122467,-0.8418705511,1.931866314,1553.28,13.98205732,-84.46544635,14.14443344,2211.59,8.63,-0.0062,,,,1.714,-0.0294,0.2404839563,-0.0187461165,0.0383913338
2013/4/9,21870.34,21800.24,21979.08,21800.24,1.35,0.007,0.0069876689,0.2177648286,0.8443923995,0.1601251118,0.4469530454,1.065968307,0.8934142215,0.1538505574,-0.7658699046,1.659284126,1563.07,13.99191335,-15.4056588,14.08910271,2225.77,8.29,0.0064,,,,1.745,0.0181,0.0218663836,-0.0582883226,-0.0015876334
2013/4/10,22034.56,21963.37,22038.89,21858.81,1.48,0.0075,0.0074807489,0.2286518039,0.680130954,0.1530208753,-0.2981954456,0.9324615918,0.3333550435,0.1531526784,-0.6949914203,1.028346464,1568.61,14.04718827,-86.70480004,14.03485459,2226.13,8.06,0.0002,,,,1.752,0.004,-0.4155512775,-0.0941771539,-0.0542265616
2013/4/11,22101.27,22198.49,22251.62,22058.3,1.42,0.003,0.0030229431,0.2327154207,1.004506264,0.1540171073,-0.2185121776,0.2314231123,-1.758886942,0.1516887033,-0.6363394712,-1.122547471,1587.73,13.92004308,201.8722398,13.97377612,2219.55,7.36,-0.003,,,,1.805,0.0303,-0.2742462742,-0.1278681943,-0.1132242149
2013/4/12,22089.05,22185.36,22185.36,22049.58,1.3,-0.0006,-0.0005530623,0.0613509822,-1.751857449,0.1521482372,-0.4122318157,1.139970458,0.7314962349,0.1517894064,-0.5604786911,1.291974926,1593.37,13.86310148,90.72904297,13.9608607,2206.78,6.68,-0.0058,,,,1.791,-0.0078,-0.3993914706,0.075754034,-0.0500492826
2013/4/15,21772.67,21998.74,21998.74,21735.31,1.51,-0.0143,-0.0144264971,0.1422286744,-0.462511135,0.1518470826,-0.4008530286,1.177728587,0.6869146136,0.1517345989,-0.4864108873,1.173325501,1588.85,13.70341442,253.7187813,13.90513212,2181.94,7.16,-0.0113,,,,1.721,-0.0391,-0.4324949127,0.0037345507,-0.0305791168
2013/4/16,21672.03,21571.58,21813.55,21475.33,1.64,-0.0046,-0.0046330245,0.1324356489,-0.3749308696,0.1511853411,-0.4394430861,1.144905191,0.5492131424,0.1525125155,-0.3960671929,0.9452803353,1552.36,13.96069855,-399.3975922,13.89888916,2194.85,8,0.0059,,,,1.688,-0.0192,-0.3346447151,0.0281747676,0.0011339105
2013/4/17,21569.67,21794.69,21798.57,21550.72,1.91,-0.0047,-0.0047343278,0.1036425236,-0.487297415,0.1513560174,-0.3941186599,1.004406791,0.1612067823,0.1531327025,-0.2995290902,0.4607358724,1574.57,13.69876855,412.4271148,13.82920522,2193.8,6.83,-0.0005,,,,1.722,0.0201,-0.2439513616,0.0809248058,0.0500926794
2013/4/18,21512.52,21440.33,21618.07,21423.25,1.41,-0.0026,-0.00265307,0.0845783028,-0.6068228904,0.135728432,-1.778850271,0.5302357452,-1.734047096,0.1584688039,-0.082128887,-1.651918209,1552.01,13.86107048,-251.8942185,13.8174107,2197.6,7.16,0.0017,,,,1.698,-0.0139,-0.2545747019,0.1253914965,0.1051225729
2013/4/19,22013.57,21517.94,22016.97,21496.29,2,0.0233,0.0230239902,0.2226399314,1.613358775,0.1608100945,0.7916655542,0.8416135988,-0.3708704751,0.152988867,-0.0889314631,-0.281939012,1541.61,14.2795973,-645.205133,13.90070986,2244.64,10.97,0.0214,,,,1.686,-0.0071,-0.1426016716,-0.0240585686,0.0614763466
2013/4/22,22044.37,22038.13,22131.65,21956.53,1.29,0.0014,0.0013981591,0.1865197191,0.7042317779,0.1567841402,0.4729510918,0.9142080803,0.1183162543,0.1417316329,-0.3406780704,0.4589943247,1555.25,14.17416493,163.9737072,13.99485996,2242.17,9.52,-0.0011,,,,1.705,0.0113,-0.1453174899,0.0078800784,0.0484365723
2013/4/23,21806.61,22085.7,22085.7,21747.47,1.8,-0.0108,-0.0108441057,0.2056716059,0.722119455,0.1610471186,0.9350718996,0.9905898531,0.6942630513,0.1427981524,-0.1970238103,0.8912868616,1562.5,13.9562304,340.5226957,13.99396633,2184.54,9.65,-0.0257,,,,1.695,-0.0059,-0.1320989915,-0.0341832669,0.0108779225
2013/4/24,22183.05,22067.04,22195.93,21962.9,1.76,0.0173,0.0171153489,0.2234270875,0.6712287903,0.1724116638,1.925864127,0.9190302118,0.4425252885,0.1576560054,0.6879071287,-0.2453818401,1578.78,14.05075438,-149.2325691,14.0643635,2218.32,9.16,0.0155,,,,1.706,0.0065,-0.0456243407,-0.0804759281,-0.0416161699
2013/4/25,22401.24,22298.64,22486.45,22214.65,1.84,0.0098,0.0097878307,0.2115906523,0.1073060441,0.174571568,1.894142362,0.2397837384,-1.762323951,0.1728659885,1.439773865,-3.202097817,1578.79,14.18886616,-218.0494925,14.12992263,2199.31,9.67,-0.0086,,,,1.703,-0.0018,0.405793321,-0.0977294586,-0.0961086056
2013/4/26,22547.71,22559.97,22690.33,22528.95,1.83,0.0065,0.0065171942,0.1656977492,-1.447747161,0.17578047,1.744306029,0.3605679198,-0.9133720336,0.1894775717,1.951839437,-2.865211471,1585.16,14.22424866,-56.08692258,14.1188529,2177.91,7.67,-0.0097,,,,1.71,0.0041,0.6091687105,-0.0687096039,-0.1015932174
2013/4/29,22580.77,22567.63,22647.59,22488.65,1.35,0.0015,0.0014651504,0.1656118922,-1.065905532,0.1742355523,1.452597436,0.4287376453,-0.4638611968,0.2014083172,2.414000765,-2.877861962,1582.24,14.27139372,-74.59480608,14.13829866,2205.5,8.86,0.0144,,,,1.665,-0.0263,0.4793256248,-0.0855166464,-0.1143045517
2013/4/30,22737.01,22769.59,22862.69,22669.54,1.6,0.0069,0.0068953342,0.0911143136,-1.544378589,0.1733019052,1.245380792,0.8261562978,0.9054054523,0.2022660268,2.254855644,-1.349450191,1593.61,14.26761253,6.0257466,14.20057509,2231.17,9.23,0.0116,,,,1.667,0.0012,0.0373722121,-0.0121610466,-0.092535072
2013/5/2,22668.3,22692.33,22706.07,22552.31,1.43,-0.003,-0.0030265206,0.0807411897,-1.121882578,0.1736764574,1.159020018,0.8802638289,1.156217049,0.1998146271,1.919215901,-0.7629988521,1582.7,14.32255007,-86.94965268,14.25493423,2174.12,6.83,-0.0017,,,,1.673,0.0036,-0.4861648852,-0.002555452,-0.0647654217
2013/5/3,22689.96,22811.84,22886.17,22678.67,1.28,0.001,0.0009550632,0.0661408236,-0.9919835702,0.1735129033,1.11221506,0.7636592109,0.4664875015,0.1752857609,0.597249723,-0.1307622215,1597.59,14.20261769,191.6027706,14.25768453,2205.5,8.86,0.0144,,,,1.624,-0.0049,-1.134175849,0.0127240443,-0.0349963259
2013/5/6,22915.09,22967.78,22980.56,22864.91,1.33,0.0099,0.0098731096,0.0813325077,-0.3975144769,0.1396215166,-1.699854451,0.6251987221,-0.4389966446,0.1912093859,1.268828748,-1.707825392,1614.42,14.19400776,13.90005577,14.25163635,2231.17,9.23,0.0116,,,,1.74,0.0714,-0.7852833366,0.0102170209,-0.0054386167
2013/5/7,23047.09,22924.29,23058.74,22855.58,1.42,0.0058,0.0057438687,0.0811473942,0.1177809362,0.1395351373,-1.529237521,0.1418085063,-1.695254076,0.2045064302,1.668698897,-3.363952973,1617.5,14.24858733,-88.28245611,14.24707507,2235.57,8.65,0.002,,,,1.764,0.0138,0.0543442023,0.0218186161,0.0228707646
2013/5/8,23244.35,23215.95,23270,23156.26,1.76,0.0086,0.0085225776,0.08540442,0.8709671754,0.1402259935,-1.328436716,0.1175806402,-1.09321921,0.2152736854,1.841266862,-2.934486072,1625.96,14.29576988,-76.71695122,14.25270655,2246.3,9.04,0.0048,,,,1.78,0.0091,0.8363630968,0.0253509686,0.0318021216
2013/5/9,23211.48,23353.68,23353.68,23126.81,1.41,-0.0014,-0.0014151079,0.0769035432,-0.1738790957,0.1400502975,-1.242155045,0.1170595412,-0.7477766768,0.2241841553,1.879876635,-2.627653312,1632.69,14.21670985,129.0805313,14.2315385,2232.97,9.85,-0.0059,,,,1.767,-0.0073,1.406080969,0.0438198331,0.0425376386
2013/5/10,23321.22,23213.59,23330.6,23144.12,1.41,0.0047,0.0047166919,0.069536474,-1.549732573,0.1402467703,-1.138381989,0.0955543321,-0.5447558646,0.2322794159,1.866226067,-2.410981932,1626.67,14.3367862,-195.3245933,14.2583722,2246.83,9.03,0.0062,,,,1.813,0.026,1.424376652,0.0741228447,0.0647944508
2013/5/13,22989.81,23245.58,23245.58,22958.87,1.49,-0.0142,-0.0143126014,0.1447558119,1.755124127,0.1524369788,-0.3063623015,0.4812329506,1.779841306,0.2322032585,1.631335452,0.1485058541,1633.7,14.0722348,432.197607,14.23401761,2241.92,8.62,-0.0022,,,,1.9,0.048,0.4245905145,-0.0016053174,0.0516009659
2013/5/14,22930.28,23124.24,23145.91,22878.64,1.38,-0.0026,-0.0025927664,0.1382298026,0.9880567339,0.1408744918,-1.031089701,0.566561948,1.271490738,0.238561098,1.616697128,-0.3452063897,1633.77,14.03519467,60.51505644,14.19133908,2217.01,8.32,-0.0111,,,,1.917,0.009,-0.5610706261,0.006822324,0.0420861163
2013/5/15,23044.24,23074.26,23163.56,23002.32,1.51,0.005,0.0049575388,0.1243513112,0.3868529,0.1384448156,-1.113818588,0.5579086518,0.8182506004,0.2463914047,1.636157051,-0.817906451,1650.34,13.96332877,118.6031757,14.12485086,2224.8,7.17,0.0035,,,,1.982,0.0339,-0.7592383709,0.0453331964,0.0589291189
2013/5/16,23082.68,23110.19,23163,22955.9,1.32,0.0017,0.0016667061,0.1267434818,0.201977861,0.1354922274,-1.204215222,0.473151915,0.1968189566,0.2563617475,1.695274543,-1.498455587,1658.78,13.91545594,79.41049481,14.06460008,2251.81,11.03,0.0121,,,,1.94,-0.0212,-0.7517937085,0.0664166499,0.0724367554
2013/5/20,23493.03,23348.74,23512.42,23348.74,1.58,0.0178,0.0176212287,0.1842161859,1.678799183,0.1424342346,-0.8129381661,0.3835004888,-1.464520815,0.2507402709,1.374551478,-2.839072293,1667.47,14.08902709,-289.4246879,14.01504825,2299.99,13.92,0.0075,,,,1.879,-0.0314,-0.1124336587,0.0069676277,0.0475244949
2013/5/21,23366.37,23425.69,23446,23337.75,3.48,-0.0054,-0.0054059723,0.1422116914,-0.0388638853,0.1281759569,-1.511933854,0.383467535,-1.000251429,0.2673906221,1.634378319,-2.634629748,1666.29,14.0229912,110.034948,14.00519953,2305.11,12.42,0.0022,,,,1.965,0.0056,0.6454726363,0.06352792,0.0625891168
2013/5/22,23261.08,23341.06,23423.51,23179.46,1.47,-0.0045,-0.0045162315,0.1477379629,0.111695881,0.1308369145,-1.223975786,0.3817180116,-0.6900701497,0.2789602328,1.763974398,-2.454044548,1669.16,13.93580004,145.5359847,13.98532061,2302.4,12.84,-0.0012,,,,1.93,-0.0178,0.8389697233,0.0750064407,0.077692277
2013/5/23,22669.68,23066.71,23123.43,22605.69,2.51,-0.0254,-0.0257532288,0.2475132157,1.609872642,0.1589656515,0.3836914854,0.767447317,1.738881686,0.2781959042,1.618943491,0.1199381959,1655.35,13.69479566,398.9466014,13.93161399,2275.67,12.4,-0.0116,,,,2.037,0.0554,0.2034879389,-0.0431977595,0.0346309487
2013/5/24,22618.67,22679.36,22781.54,22470.53,1.41,-0.0023,-0.0022526774,0.2441216027,1.00475272,0.1489981991,-0.122816465,0.8051615654,1.178637902,0.267904951,1.236271254,-0.0576333522,1650.51,13.70404905,-15.27281101,13.88933261,2288.53,10.14,0.0057,,,,2.016,-0.0103,-0.3355968214,-0.0573541026,-0.0063926316
2013/5/27,22686.05,22571.63,22729.87,22544.89,0.99359,0.003,0.0029745267,0.174334595,-0.3281587873,0.1455751795,-0.25330304,0.8150720389,0.8125144844,0.2535568546,0.7331044414,0.079410043,1649.6,13.75245514,-79.85068464,13.82201822,2293.08,10.73,0.002,,,,2.011,-0.0025,-0.888496768,0.0076563944,-0.0091928241
2013/5/28,22924.25,22710.2,22942.15,22639.54,1.15,0.0105,0.0104451041,0.2149906805,0.2114804969,0.1483231588,0.005084899,0.6944194477,0.00918731,0.2339600517,0.0475347902,-0.0383474803,1649.6,13.89685378,-238.2,13.79679074,2321.32,13.26,0.0123,,,,1.879,-0.0314,-0.7903572362,-0.0562312727,-0.0469802036
2013/5/29,22554.93,22826.85,22861.6,22532.57,1.54,-0.0161,-0.0162416349,0.2327619239,0.3351082021,0.160159345,0.9185428309,0.4745428635,-1.684145603,0.2180148066,-0.5189075127,-1.16523809,1660.06,13.58681614,514.6810906,13.72699396,2324.02,12.53,0.0012,,,,2.167,0.0777,-0.1177573513,-0.109185834,-0.0991683136
2013/5/30,22484.31,22562.51,22630.64,22290.72,1.75,-0.0031,-0.0031359347,0.1553684788,-1.285150287,0.1583315406,0.9141782662,0.6046056915,-0.5178961496,0.2003141037,-1.110266623,0.5923704739,1648.36,13.64041229,-88.34574883,13.71611728,2317.75,11.19,-0.0027,,,,2.119,-0.0222,0.5607520359,-0.0489484317,-0.0978954091
2013/5/31,22392.16,22582.55,22582.55,22346.18,2.49,-0.0041,-0.004106835,0.1563818225,-0.8615241656,0.158601067,1.110341529,0.5598887394,-0.5349669545,0.1795547713,-1.689841762,1.154874807,1654.41,13.53483115,174.6744943,13.6822737,2300.59,10.82,-0.0074,,,,2.119,0,0.7550061502,-0.0653108002,-0.0956964778
2013/6/3,22282.19,22301.68,22564.18,22249.65,1.55,-0.0049,-0.0049231929,0.1504520413,-0.8125761514,0.1592017542,1.410313443,0.6161456724,0.3250500509,0.1561793628,-2.2595187,2.584568751,1630.74,13.66385199,-210.3994533,13.66455307,2299.25,9.69,-0.0006,,,,2.132,0.0061,0.454946529,-0.0686962008,-0.1002351488
2013/6/4,22285.52,22320.5,22330.05,22178.64,1.42,0.0001,0.0001494355,0.0988327724,-1.252710331,0.1541299596,0.8134891493,0.7593980993,1.509323708,0.1576344226,-1.993941427,3.503265135,1640.42,13.58525256,128.9360873,13.60223283,2272.42,10.19,-0.0117,,,,2.128,-0.0017,-0.3660396273,-0.0181362388,-0.0780628741
2013/6/5,22069.24,22141.67,22174.69,21933.92,1.52,-0.0097,-0.0097523564,0.0568453347,-1.503987227,0.1544282539,0.7651557079,0.7043396916,0.6847783681,0.1583313331,-1.762310297,2.447088665,1631.38,13.52795793,93.46931688,13.59046118,2270.93,7.65,-0.0007,,,,2.15,0.0103,-1.040797515,0.0396020176,-0.0271287377
