Date,PX_Last,VOLATILITY_10D,log return,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD,PX_LAST,v1,v2,v3,v4
2016年2月25日 星期四,18888.75,26.57,-0.015950466,0.136846601,-1.46,0.285024844,-1.32,0.585746162,-1.2,1.174008441,-0.1,19152,-0.27,2.4748,0.1243874678,0.0704293652
2016年2月26日 星期五,19364.15,24.18,0.024856912,0.234709588,1.53,0.284587267,-1.33,0.492368667,-1.06,1.078350417,-0.94,18912,0.36,-1.015,0.0273366476,0.0748843118
2016年2月29日 星期一,19111.93,24.96,-0.013110671,0.237225862,1.08,0.286997611,-1.19,0.585041691,-0.44,1.057419391,-1.23,19225,0.79,-1.1066,0.0156895278,0.055515837
2016年3月1日 星期二,19407.46,25.33,0.015344781,0.266792199,1.18,0.290984179,-0.96,0.717888112,1.59,1.05485326,-1.38,19057,0.83,-1.5793,-0.0239603346,0.0294757202
2016年3月2日 星期三,20003.49,27.44,0.03024923,0.305519613,1.24,0.297287936,-0.58,0.887141053,1.7,1.068373484,-1.06,19324,0.35,-2.2487,-0.103591685,-0.0342908446
2016年3月3日 星期四,19941.76,27.36,-0.003090733,0.261923082,0.03,0.297005535,-0.57,0.406121854,-1.25,1.068091596,-0.98,19890,-1.29,-1.2822,-0.0926896706,-0.0920006574
2016年3月4日 星期五,20176.7,27.56,0.011712448,0.238770422,-0.94,0.297600092,-0.52,0.393373275,-1.09,1.037560978,-1.45,19861,-2.32,-0.3071,-0.0987519228,-0.1220277364
2016年3月7日 星期一,20159.72,27.44,-0.000841919,0.191571633,-1.64,0.282259089,-1.18,0.5941413,-0.03,1.064578651,-0.82,20100,-2.42,0.6826,-0.0666327052,-0.127976462
2016年3月8日 星期二,20011.58,26.75,-0.007375448,0.216374572,-0.68,0.283255767,-1.06,0.620460718,0.22,1.073519551,-0.61,20142,-2.7,0.0823,-0.1116304028,-0.1380876952
2016年3月9日 星期三,19996.26,24.07,-0.00076585,0.100999931,-1.82,0.283141975,-1,0.882691351,1.7,1.177444034,1.35,19950,-0.41,1.7557,0.0068790864,-0.0940489106
2016年3月10日 星期四,19984.42,21.44,-0.000592286,0.098450499,-1.21,0.238544175,-2.42,0.931678355,1.24,1.277954376,2.53,19990,0.3,1.6213,0.0150442758,-0.0557386366
2016年3月11日 星期五,20199.6,19.14,0.010709832,0.092695861,-0.9,0.231946647,-2.19,0.839332379,0.47,1.361837905,2.79,20005,0.37,1.6061,0.0266195714,-0.0207030668
2016年3月14日 星期一,20435.34,18.66,0.011602953,0.116173776,-0.19,0.210374575,-2.38,0.736126543,-0.59,1.304005143,1.83,20237,-0.05,0.6441,0.0017888256,-0.0069763262
2016年3月15日 星期二,20288.77,12.51,-0.007198224,0.115400779,1.13,0.212227338,-2.01,0.1494213,-1.95,1.206804035,0.75,20417,1.76,-1.2698,-0.0032712498,0.00738536
2016年3月16日 星期三,20257.7,12.35,-0.001532563,0.116674172,0.86,0.207110447,-1.89,0.162224712,-1.19,1.057921359,-0.78,20298,1.34,-1.3814,-0.01001182,-0.0012166654
2016年3月17日 星期四,20503.81,12.45,0.012075754,0.126529286,1.17,0.196899263,-1.93,0.177256743,-0.77,1.028335333,-1.06,20306,0.42,-1.8361,-0.0234035502,-0.010369039
2016年3月18日 星期五,20671.63,12.76,0.008151506,0.121799149,0.58,0.195997496,-1.76,0.067491606,-0.79,1.017111638,-1.16,20474,-0.31,-1.5844,-0.0263919508,-0.0239082342
2016年3月21日 星期一,20684.15,11.34,0.000605478,0.109409622,-1.47,0.195029735,-1.58,0.092422804,-0.88,1.042886341,-0.83,20595,2.3,1.1496,-0.0003714606,-0.0089244402
2016年3月22日 星期二,20666.75,11.35,-0.000841578,0.086235417,-1.83,0.194478965,-1.42,0.224433348,1.39,1.08368236,-0.37,20675,2.57,2.119,0.041122934,0.0152288218
2016年3月23日 星期三,20615.23,11.62,-0.002496006,0.089338286,-1.05,0.18799876,-1.41,0.260723809,1.3,1.113413765,-0.04,20607,3.34,1.7794,0.0603538456,0.0430297796
2016年3月24日 星期四,20345.61,13.68,-0.013164959,0.108846205,0.43,0.184386897,-1.33,0.212538733,0.53,1.125899834,0.11,20645,3.08,0.388,0.0609914714,0.0667119406
2016年3月29日 星期二,20366.3,12.05,0.00101641,0.083206461,-1.07,0.166702675,-1.54,0.180507327,-0.24,1.124247894,0.07,20319,0.31,2.3042,0.1119670194,0.0997662822
2016年3月30日 星期三,20803.39,15.9,0.02123438,0.177564438,1.93,0.168551435,-1.34,0.562200324,1.97,1.087064351,-0.33,20349,1.7,-1.4636,0.0069813446,0.0755076212
2016年3月31日 星期四,20776.7,15.87,-0.001283788,0.177836365,1.2,0.164302814,-1.3,0.666211139,1.46,1.00863201,-1.11,20683,2.19,-1.1707,-0.0007869028,0.0496911112
2016年4月1日 星期五,20498.92,16.93,-0.013459965,0.201007189,1.13,0.141235914,-1.62,0.720182616,1.11,0.854384855,-2.23,20807,2.36,-1.5194,-0.0396488846,0.0116661728
2016年4月5日 星期二,20177,18.03,-0.01582886,0.209573929,0.88,0.153133083,-1.26,0.716260808,0.73,0.777153617,-2.36,20467,2.78,-1.7865,-0.0864055778,-0.0466693252
2016年4月6日 星期三,20206.67,18.09,0.001469406,0.209885481,1.01,0.147474277,-1.3,0.232061419,-1.9,0.735714436,-2.21,20130,1.8,-1.8851,-0.0933617772,-0.0786497766
2016年4月7日 星期四,20266.05,18.32,0.002934324,0.124425949,-1.86,0.147772019,-1.21,0.5118832,-0.31,0.709727985,-2.01,20147,1.7,1.5146,0.0012432784,-0.0588765552
2016年4月8日 星期五,20370.4,18.73,0.005135795,0.140354763,-0.99,0.145855502,-1.21,0.586530431,0.19,0.644450296,-2.01,20248,1.66,1.0014,-0.0060582788,-0.042752978
2016年4月11日 星期一,20440.81,17.4,0.003450526,0.1225514,-0.97,0.145988998,-1.23,0.634613382,0.59,0.636358384,-1.77,20389,2.03,1.346,0.0293886596,-0.0094182448
2016年4月12日 星期二,20504.44,17.46,0.003108055,0.018624163,-1.71,0.146011174,-1.15,0.972025113,1.62,0.739936232,-1.16,20540,-1.66,2.6629,0.1717889242,0.067244736
2016年4月13日 星期三,21158.71,21.68,0.031410193,0.176662244,1.14,0.178588794,0.17,0.836020437,0.75,0.74729646,-1.04,20470,-0.71,-0.7417,0.0059778392,0.0661163794
2016年4月14日 星期四,21337.81,21.85,0.008428975,0.170153567,0.78,0.176746361,0.17,0.905353006,0.78,0.756531236,-0.92,21216,-0.43,-0.6077,0.013167921,0.0576522606
2016年4月15日 星期五,21316.47,19.73,-0.001000603,0.183491047,0.8,0.173737256,0.14,0.979052497,0.9,0.771621912,-0.76,21343,-0.05,-0.779,-0.000013046,0.0491815168
2016年4月18日 星期一,21161.5,17.28,-0.00729652,0.210769277,0.86,0.176678578,0.38,1.080688841,1.55,0.807158596,-0.49,21342,0.23,-0.962,-0.03244261,0.0263866074
2016年4月19日 星期二,21436.21,17.54,0.012898055,0.210989301,1.19,0.177312264,0.49,0.273595062,-1.92,0.838502056,-0.25,21167,-1.34,-1.5719,-0.0417231546,-0.0211469408
2016年4月20日 星期三,21236.31,19.51,-0.009369096,0.137797224,-1.63,0.180422883,0.75,0.435462315,-0.94,0.834347758,-0.23,21433,-0.6,1.2555,0.0341931002,-0.010649759
2016年4月21日 星期四,21622.25,20.69,0.018010425,0.173560591,-0.36,0.1898072,1.34,0.431053634,-0.64,0.826996423,-0.21,21271,1.92,-0.328,-0.0210389504,-0.0307998474
2016年4月22日 星期五,21467.04,21.97,-0.007204142,0.184273612,0.03,0.192492051,1.52,0.431097788,-0.35,0.799904987,-0.31,21594,0.94,-0.8591,-0.0463831502,-0.0455875392
2016年4月25日 星期一,21304.44,23.07,-0.007603234,0.185012607,0.28,0.194877778,1.6,0.376481407,-0.21,0.767978507,-0.44,21481,0.36,-1.0653,-0.0547323682,-0.0480464282
2016年4月26日 星期二,21407.27,16.34,0.004815082,0.165686698,-0.21,0.187049523,1.12,0.274470455,-1.87,0.744795809,-0.53,21291,-0.02,-0.5451,-0.0446024258,-0.0481818742
2016年4月27日 星期三,21361.6,15.82,-0.002135666,0.151418113,-1.64,0.187724206,1.07,0.199018003,-1.56,0.687721519,-0.97,21391,-0.74,1.234,-0.0374363668,-0.058008578
2016年4月28日 星期四,21388.03,15.81,0.001236502,0.076217173,-1.9,0.174013307,0.28,0.637387046,1.69,0.753564262,-0.23,21290,-1.02,1.5885,0.0408787552,-0.0354257124
2016年4月29日 星期五,21067.05,17.52,-0.015121211,0.111117718,-0.68,0.183502275,0.75,0.622819033,1.12,0.770519328,0.18,21470,-0.61,0.5706,0.00888286,-0.0178898838
2016年5月3日 星期二,20676.94,17.89,-0.018691139,0.146961492,0.51,0.189689036,1,0.51530856,0.36,0.755204075,0,20854,-0.87,-0.6474,-0.0325107504,-0.0158294972
2016年5月4日 星期三,20525.83,17.72,-0.007334977,0.119706865,-0.05,0.182283119,0.5,0.432070069,-0.31,0.737896893,-0.29,20544,1.99,0.0501,-0.0047194158,-0.006096823
2016年5月5日 星期四,20449.82,11.95,-0.003710013,0.115905483,0.09,0.182978179,0.46,0.35909435,-1.43,0.71464337,-0.69,20300,1.77,0.0021,0.0004833308,0.0024070676
2016年5月6日 星期五,20109.87,13.24,-0.016763341,0.091788083,-1.43,0.192740965,1,0.281870836,-1.35,0.735828518,-0.33,20284,1.06,1.4043,0.0252929502,-0.000014895
2016年5月9日 星期一,20156.81,14.2,0.002331457,0.125640967,0.32,0.191930585,0.89,0.281431861,-1.03,0.738666671,-0.41,19975,0.19,-0.3322,-0.0097810654,-0.0041406764
2016年5月10日 星期二,20242.68,14.06,0.00425105,0.11921231,0.4,0.192171505,0.9,0.186649773,-1.47,0.739972749,-0.6,20049,3.99,-0.1854,0.0023477614,0.0071093298
2016年5月11日 星期三,20055.29,13.91,-0.009300287,0.122390403,0.61,0.194130278,1.32,0.191181279,-1.07,0.590977686,-3.06,20130,4.13,-0.2276,0.0077452292,0.015148183
2016年5月12日 星期四,19915.46,13,-0.006996645,0.122912306,0.52,0.152131367,-3.17,0.197934866,-0.68,0.588458856,-2.45,19898,3.29,-0.0479,0.0156071628,0.022130655
2016年5月13日 星期五,19719.29,12.35,-0.00989897,0.09524918,-1.97,0.147670265,-2.74,0.176291076,-0.8,0.606896878,-1.86,19803,1.47,2.9508,0.05662126,0.0347894068
2016年5月16日 星期一,19883.95,12.81,0.008315529,0.119535309,0.35,0.153712347,-1.97,0.165267726,-1.58,0.592645428,-1.77,19604,0.16,0.3961,0.0389634962,0.0426389036
2016年5月17日 星期二,20118.8,15.23,0.011741828,0.147713159,1.57,0.162068587,-1.26,0.264000718,1.89,0.53410487,-2.1,19816,1.63,-1.5234,0.0052955154,0.031448603
2016年5月18日 星期三,19826.41,16.65,-0.014639814,0.165268207,1.45,0.156697099,-1.47,0.383944925,1.81,0.473357908,-2.31,19946,1.96,-1.4257,-0.008162911,0.0269696638
2016年5月19日 星期四,19694.33,14.81,-0.00668411,0.164831489,0.96,0.155741868,-1.38,0.433293089,1.38,0.48527578,-1.91,19686,2.1,-1.055,-0.0076563248,0.0186556954
2016年5月20日 星期五,19852.2,15.67,0.007984055,0.162004036,0.58,0.140462264,-1.96,0.276145485,-0.3,0.475316215,-1.77,19606,2.05,-0.7195,-0.004131939,0.006001657
2016年5月23日 星期一,19809.03,15.25,-0.002176938,0.152677135,-0.83,0.140202928,-1.72,0.111898129,-1.64,0.445373518,-1.79,19855,1.79,0.8184,0.005534633,-0.0002870372
2016年5月24日 星期二,19830.43,14.74,0.001079732,0.120262505,-1.93,0.140645966,-1.51,0.269718415,-0.23,0.404691828,-1.86,19833,-0.84,2.0324,0.0427040922,0.0099579228
2016年5月25日 星期三,20368.05,20.5,0.02674987,0.185751315,1.34,0.175302899,0.29,0.33908231,0.51,0.432119416,-1.45,19862,2.42,-1.8941,-0.0457703676,-0.0171243486
2016年5月26日 星期四,20397.11,19.13,0.001425728,0.16518083,0.37,0.175852832,0.35,0.339490501,0.87,0.442871845,-1.23,20360,1.57,-1.25,-0.0445862522,-0.0365805864
2016年5月27日 星期五,20576.77,19.17,0.008769545,0.1654887,0.35,0.179855276,0.54,0.342694561,0.7,0.408810463,-1.34,20381,0.49,-1.4942,-0.0661175462,-0.0585009432
2016年5月30日 星期一,20629.39,18.56,0.002553988,0.15437549,-0.18,0.173496759,0.24,0.341564802,0.53,0.403016801,-1.27,20577,-1.22,-1.0604,-0.0741137326,-0.0779500106
2016年5月31日 星期二,20815.09,15.43,0.008961446,0.144036651,-1.36,0.163693374,-0.22,0.220256399,-2,0.402336859,-1.16,20666,-3.53,0.7436,-0.075673956,-0.0946039022
2016年6月1日 星期三,20760.98,14.52,-0.002602941,0.070823066,-1.95,0.161601845,-0.28,0.563137675,1.81,0.461529284,-0.61,20474,-2.92,1.8989,-0.0007310362,-0.0698889176
2016年6月2日 星期四,20859.22,14.47,0.004720793,0.068248982,-1.24,0.161411491,-0.24,0.670627143,1.48,0.51360453,-0.09,20532,-1.35,1.8076,0.0152613732,-0.0370842226
2016年6月3日 星期五,20947.24,13.76,0.004210839,0.05937158,-0.98,0.147372374,-0.95,0.650817362,0.91,0.556931197,0.42,20611,-0.4,2.0973,0.0554041648,0.015404591
2016年6月6日 星期一,21030.22,13.49,0.003953555,0.058828508,-0.66,0.14752735,-0.86,0.511761064,-0.07,0.611188974,1.15,20711,-0.98,2.1325,0.0853390284,0.063905779
2016年6月7日 星期二,21328.24,7.87,0.014071565,0.084541339,1.73,0.153409256,-0.4,0.148840886,-1.9,0.629126756,1.63,20776,-1.4,-0.5985,0.0748099636,0.0909886076
2016年6月8日 星期三,21297.88,8.43,-0.001424479,0.07946974,0.9,0.147740653,-0.77,0.165265106,-1.15,0.649822116,1.76,21103,-2.79,-0.0196,0.0974070124,0.1067847226
2016年6月10日 星期五,21042.64,11.94,-0.012056682,0.135340609,1.86,0.153272537,-0.3,0.443102914,0.3,0.650902578,1.65,21114,-3.1,-1.2193,0.0555161308,0.1073463846
2016年6月13日 星期一,20512.99,19.2,-0.025492511,0.215698528,1.79,0.178296119,1.59,0.895160341,1.69,0.712168659,2.09,20808,-2.68,-1.3587,-0.0272113964,0.0737113868
2016年6月14日 星期二,20387.53,18.45,-0.006134905,0.205787466,1.07,0.178855799,1.45,0.918328998,1.2,0.755893631,2.18,20378,-2.38,-0.7033,-0.0180857058,0.0435342238
2016年6月15日 星期三,20467.52,18.75,0.0039158,0.16046017,0.02,0.174880407,1.07,0.787034151,0.5,0.759810756,1.9,20180,-2.92,0.4279,0.0357464544,0.0368553218
2016年6月16日 星期四,20038.42,20.96,-0.021187809,0.167096989,-0.33,0.183889887,1.53,0.47269576,-1.12,0.760726516,1.66,20269,0.44,0.4445,0.0100299948,0.0002502314
2016年6月17日 星期五,20169.98,21.31,0.00654393,0.205240546,0.64,0.182997931,1.31,0.357469955,-1.44,0.792209494,1.66,19871,-0.34,-0.4333,-0.018712556,-0.0043287498
2016年6月20日 星期一,20510.2,23.85,0.016726963,0.203850487,0.76,0.189805891,1.59,0.322143786,-1.05,0.820873783,1.64,19977,-0.77,-0.6078,-0.014319317,0.0010440384
2016年6月21日 星期二,20668.44,22.6,7.69E-03,0.201860609,0.72,0.190409593,1.49,0.312330625,-0.78,0.847552288,1.6,20336,-1.04,-0.6709,-0.0120595068,0.002099342
2016年6月22日 星期三,20795.12,23.18,0.006110445,0.202984491,0.46,0.190880612,1.41,0.231715428,-1.37,0.868170435,1.55,20475,-0.83,-0.4102,-0.0087019006,-0.001924034
2016年6月23日 星期四,20868.34,22.63,0.003514834,0.071698786,-2,0.167971867,-0.15,0.836994191,1.96,0.892888445,1.52,20743,-3.65,2.7246,0.160523995,0.0550957972
2016年6月24日 星期五,20259.13,24.15,-0.029627622,0.252245577,1.09,0.200474098,1.83,0.960650974,1.41,0.970050018,1.76,20893,-1.7,-0.9365,-0.0442679718,0.0214496152
2016年6月27日 星期一,20227.3,23.98,-0.001572379,0.218866387,0.48,0.197581935,1.51,0.978856944,0.97,1.001079649,1.73,20156,-0.91,-0.4738,-0.0164212202,0.0129139968
2016年6月28日 星期二,20172.46,23.81,-0.002714869,0.20321027,0.22,0.197260613,1.35,0.979750852,0.63,1.019069199,1.67,20115,0.06,-0.1972,0.0023912876,0.0158004554
2016年6月29日 星期三,20436.12,21.67,0.012985616,0.225391932,0.49,0.200479282,1.37,1.00495426,0.89,1.050957454,1.71,20153,1.09,-0.5215,-0.022173692,0.0089356496
2016年6月30日 星期四,20794.37,23.11,0.017378354,0.261399739,1.35,0.210546499,1.67,0.341872687,-2,1.066372569,1.66,20349,-0.49,-1.6881,-0.073986757,-0.044809799
2016年7月4日 星期一,21059.2,22.44,0.012655242,0.131019698,-1.79,0.214708522,1.65,0.681717083,-0.45,1.016231844,1.25,20947,-0.07,1.7255,0.0688935088,-0.0080643984
2016年7月5日 星期二,20750.72,24.08,-0.014756574,0.191204195,-0.26,0.220803464,1.74,0.682077119,-0.23,0.939402911,0.68,21038,0.54,0.0958,0.0081728418,-0.00306813
2016年7月6日 星期三,20495.29,24.71,-0.012385841,0.218992224,0.31,0.224054075,1.71,0.690281713,0.05,0.851738394,-0.01,20725,1.39,-0.9017,-0.036405036,-0.0230143696
2016年7月7日 星期四,20706.92,25.42,0.01027284,0.213475344,0.24,0.220984838,1.43,0.677083781,0.46,0.779988556,-0.63,20510,1.7,-1.1217,-0.0464017282,-0.0361446242
2016年7月8日 星期五,20564.17,19.25,-0.006917703,0.182373449,-0.16,0.221825791,1.4,0.496771556,-2,0.673060456,-1.51,20706,2.19,-1.008,-0.0357300898,-0.0407696228
2016年7月11日 星期一,20880.5,20.42,0.015265468,0.193520822,-0.46,0.226152221,1.55,0.221367495,-1.83,0.63905424,-1.76,20559,1.04,-0.8557,-0.071176011,-0.0775683958
2016年7月12日 星期二,21224.74,21.09,0.016351773,0.188523345,-0.76,0.212931847,0.72,0.227259277,-1.14,0.635577369,-1.68,20875,-1.12,-0.5011,-0.0860463564,-0.0969000482
2016年7月13日 星期三,21322.37,20.62,0.004589274,0.13504298,-1.83,0.211089321,0.54,0.412086929,0.03,0.666755785,-1.36,21277,-1.78,0.9491,-0.0404159338,-0.0879601418
2016年7月14日 星期四,21561.06,19.62,0.011132154,0.135907483,-1.2,0.213390076,0.6,0.413403393,0.54,0.686248282,-1.16,21316,-2.38,0.5484,-0.0516542196,-0.0828203524
2016年7月15日 星期五,21659.25,18.93,0.004543705,0.080222166,-1.6,0.194009188,-0.68,0.658860254,1.7,0.782205158,-0.49,21586,-1.67,1.3861,0.0061973234,-0.0602238698
2016年7月18日 星期一,21803.18,15.56,0.006623216,0.072028081,-1.18,0.194023781,-0.75,0.674652707,1.17,0.871304324,0.13,21731,-1.57,1.0462,0.0171659526,-0.0331507774
2016年7月19日 星期二,21673.2,13.4,-0.005979356,0.089184233,-0.48,0.190817774,-0.97,0.436318131,-0.68,0.919402466,0.44,21760,-0.54,0.069,-0.0053670122,-0.0186597678
2016年7月20日 星期三,21882.48,13.33,0.009609842,0.095793268,0.05,0.191597534,-0.93,0.351631821,-1.16,0.950814605,0.62,21670,0.75,-0.8059,-0.0220219238,-0.020855702
2016年7月21日 星期四,22000.49,10.82,0.005378409,0.084038569,-0.03,0.191450075,-0.94,0.127636792,-1.58,0.984377984,0.8,21890,0.28,-0.9018,-0.0169849466,-0.017199641
2016年7月22日 星期五,21964.27,10.7,-0.001647684,0.091053296,0.57,0.192076604,-1.16,0.12891921,-1.05,0.964022862,0.63,22003,1.1,-1.2971,-0.021011365,-0.0163775584
2016年7月25日 星期一,21993.44,8.65,0.001327185,0.085900802,-0.8,0.150125288,-3.1,0.065232846,-1.08,0.941903182,0.49,21992,1.54,0.5414,-0.0071486014,-0.010441833
2016年7月26日 星期二,22129.73,8.73,0.006177726,0.062300169,-1.87,0.148750957,-2.5,0.18282035,0.12,0.963356934,0.66,22050,1.65,2.2718,0.0374316166,0.0159145648
2016年7月27日 星期三,22218.99,7.65,0.004025375,0.045563885,-1.64,0.146322577,-2.17,0.272972688,1.69,1.001173964,0.94,22108,1.34,2.5715,0.078609719,0.0504022598
2016年7月28日 星期四,22174.34,8.11,-0.002011564,0.05044996,-0.9,0.144914945,-1.9,0.291960318,1.21,0.994219545,0.93,22168,0.23,2.3019,0.1042804198,0.0876767574
2016年7月29日 星期五,21891.37,11.16,-0.012843269,0.105994839,1.58,0.147813784,-1.57,0.361093267,1.24,0.874375955,0.14,22143,-0.97,-0.3263,0.0664487524,0.1024016604
2016年8月1日 星期一,22129.14,11.65,0.010802797,0.12945215,1.53,0.146275778,-1.45,0.525817603,1.74,0.874203232,0.2,21774,-0.98,-0.4776,0.0556826722,0.1063826216
2016年8月3日 星期三,21739.12,14.92,-0.01778189,0.167198094,1.45,0.151310934,-1.15,0.739046182,1.72,0.854164825,0.07,22120,1.49,-1.0614,0.0063577284,0.0738240368
2016年8月4日 星期四,21832.23,14.78,0.004273916,0.167772977,1,0.141033103,-1.35,0.693609487,0.97,0.796850988,-0.37,22120,2.6,-1.0528,-0.005821243,0.03777813
2016年8月5日 星期五,22146.09,16.84,0.014273639,0.203233839,1.44,0.14438462,-1.12,0.535622015,-0.26,0.782170061,-0.49,21679,2.46,-1.9875,-0.063033242,-0.0145297828
2016年8月8日 星期一,22494.76,18.61,0.015621436,0.194560897,0.86,0.145269584,-1,0.409968717,-1.42,0.795772123,-0.45,21812,1.92,-1.8284,-0.081897321,-0.0597800154
2016年8月9日 星期二,22465.61,18.57,-0.001296698,0.192908304,0.52,0.140797683,-1.07,0.235458308,-1.55,0.795050789,-0.57,22123,-0.79,-1.8459,-0.1077676084,-0.0999941266
2016年8月10日 星期三,22492.43,18.51,0.001193113,0.109303095,-1.88,0.132722529,-1.25,0.543380052,0.39,0.753756038,-1.1,22448,-0.54,0.928,-0.0302737334,-0.0945264608
2016年8月11日 星期四,22580.55,18.43,0.003910108,0.109752535,-1.22,0.132629779,-1.16,0.681773224,1.34,0.75030917,-1.26,22429,-0.42,0.6996,-0.0344749846,-0.0866741836
2016年8月12日 星期五,22766.91,16.27,0.00821925,0.094478154,-1.04,0.130609732,-1.17,0.699395092,1.06,0.748499757,-1.39,22420,-0.1,0.9581,-0.01931508,-0.065037523
2016年8月15日 星期一,22932.51,15.92,0.007247388,0.056875792,-1.25,0.131460001,-1.04,0.706441276,0.74,0.764992028,-1.18,22560,-0.66,1.4707,0.0236466342,-0.0321411498
2016年8月16日 星期二,22910.84,9.86,-0.000945393,0.055293902,-1.23,0.131328611,-0.97,0.386666528,-1.75,0.777652217,-0.96,22757,-1.28,1.5773,0.0307702888,0.0009234952
2016年8月17日 星期三,22799.78,11.43,-0.004859274,0.078746425,-0.01,0.130429054,-0.94,0.335760763,-1.37,0.781924147,-0.83,22927,-0.64,0.5763,0.0104225612,0.0101396246
2016年8月18日 星期四,23023.16,10.43,0.009749779,0.090993479,0.95,0.130530653,-0.88,0.262353085,-1.15,0.783123624,-0.73,22919,1.34,-0.9519,-0.0085760932,0.0071398354
2016年8月19日 星期五,22937.22,8.64,-0.003739747,0.093905772,1.14,0.131907049,-0.78,0.260258623,-0.79,0.77993116,-0.69,22739,1.99,-1.5431,-0.01722963,0.001513068
2016年8月22日 星期一,22997.91,8.39,0.002642424,0.083672553,0.23,0.131173977,-1.08,0.217464857,-1.24,0.782519036,-0.58,23055,1.51,-0.8057,-0.0109796032,-0.0078294764
2016年8月23日 星期二,22998.93,8.47,4.44E-05,0.083002725,-0.55,0.131378949,-0.96,0.088222989,-1.77,0.783656525,-0.49,22912,1.5,0.3051,-0.0086917176,-0.0117531834
2016年8月24日 星期三,22820.78,10.02,-0.007776169,0.094270402,1.04,0.135109108,-0.39,0.077776634,-1.26,0.767405515,-0.63,22963,0.16,-1.4825,-0.0247647418,-0.019663326
2016年8月25日 星期四,22814.95,9.07,-0.000255502,0.057235477,-1.87,0.134917983,-0.35,0.213985025,0.57,0.755963207,-0.77,23041,1.37,1.9124,0.016766362,-0.0084155468
